ProductID,ProductName,Category,SubCategory,ProductPrice,SupplierPrice
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,Art,558.0,340.0
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art,608.0,432.0
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art,304.0,200.0
OFF-AR-10000823,Newell 307,Office Supplies,Art,182.0,131.0
OFF-AR-10000896,Newell 329,Office Supplies,Art,328.0,243.0
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,1166.0,863.0
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,3654.0,2047.0
OFF-AR-10000940,Newell 343,Office Supplies,Art,294.0,215.0
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,Art,284.0,196.0
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,220.0,123.0
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art,2599.0,1845.0
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,Art,337.0,189.0
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,221.0,117.0
OFF-AR-10005009,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,Art,288.0,202.0
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,195.0,119.0
OFF-AR-10001166,Staples in misc. colors,Office Supplies,Art,758.0,462.0
OFF-AR-10001177,Newell 349,Office Supplies,Art,328.0,233.0
OFF-AR-10001216,Newell 339,Office Supplies,Art,278.0,206.0
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art,598.0,395.0
OFF-AR-10001227,Newell 338,Office Supplies,Art,294.0,215.0
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,210.0,151.0
OFF-AR-10001246,Newell 317,Office Supplies,Art,294.0,209.0
OFF-AR-10001315,Newell 310,Office Supplies,Art,176.0,125.0
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,648.0,441.0
OFF-AR-10001419,Newell 325,Office Supplies,Art,413.0,289.0
OFF-AR-10001427,Newell 330,Office Supplies,Art,598.0,443.0
OFF-AR-10001446,Newell 309,Office Supplies,Art,1155.0,808.0
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art,3744.0,2284.0
OFF-AR-10001473,Newell 313,Office Supplies,Art,328.0,239.0
OFF-AR-10001545,Newell 326,Office Supplies,Art,176.0,125.0
OFF-AR-10001547,Newell 311,Office Supplies,Art,221.0,161.0
OFF-AR-10001573,American Pencil,Office Supplies,Art,233.0,165.0
OFF-AR-10001615,Newell 34,Office Supplies,Art,1984.0,1468.0
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,274.0,200.0
OFF-AR-10001683,Lumber Crayons,Office Supplies,Art,985.0,611.0
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,2365.0,1750.0
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,584.0,374.0
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,Art,266.0,197.0
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art,694.0,444.0
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,Art,168.0,84.0
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,1798.0,1295.0
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,Art,993.0,576.0
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,188.0,133.0
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art,328.0,187.0
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,4398.0,3211.0
OFF-AR-10001954,Newell 331,Office Supplies,Art,488.0,357.0
OFF-AR-10001955,Newell 319,Office Supplies,Art,1984.0,1389.0
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,1698.0,1223.0
OFF-AR-10001972,Newell 323,Office Supplies,Art,168.0,124.0
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,599.0,425.0
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,Art,298.0,215.0
OFF-AR-10002067,Newell 334,Office Supplies,Art,1984.0,1468.0
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,4820.0,3422.0
OFF-AR-10002221,12 Colored Short Pencils,Office Supplies,Art,260.0,190.0
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,Office Supplies,Art,3774.0,2793.0
OFF-AR-10002255,Newell 346,Office Supplies,Art,288.0,204.0
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",Office Supplies,Art,334.0,229.0
OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art,647.0,356.0
OFF-AR-10002335,DIXON Oriole Pencils,Office Supplies,Art,258.0,191.0
OFF-AR-10002375,Newell 351,Office Supplies,Art,328.0,233.0
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,426.0,250.0
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,708.0,438.0
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,298.0,218.0
OFF-AR-10002578,Newell 335,Office Supplies,Art,288.0,204.0
OFF-AR-10002656,Sanford Liquid Accent Highlighters,Office Supplies,Art,668.0,421.0
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",Office Supplies,Art,17391.0,12522.0
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,Office Supplies,Art,1498.0,1049.0
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,278.0,202.0
OFF-AR-10002804,Faber Castell Col-Erase Pencils,Office Supplies,Art,488.0,289.0
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art,2198.0,1539.0
OFF-AR-10002833,Newell 322,Office Supplies,Art,182.0,133.0
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,Art,1335.0,961.0
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,2201.0,1629.0
OFF-AR-10002987,Prismacolor Color Pencil Set,Office Supplies,Art,1984.0,1171.0
OFF-AR-10003045,Prang Colored Pencils,Office Supplies,Art,294.0,162.0
OFF-AR-10003056,Newell 341,Office Supplies,Art,428.0,304.0
OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art,178.0,128.0
OFF-AR-10003156,50 Colored Long Pencils,Office Supplies,Art,1016.0,752.0
OFF-AR-10003158,Fluorescent Highlighters by Dixon,Office Supplies,Art,398.0,263.0
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,911.0,610.0
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,Art,334.0,234.0
OFF-AR-10003190,Newell 32,Office Supplies,Art,288.0,206.0
OFF-AR-10003217,Newell 316,Office Supplies,Art,488.0,352.0
OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,278.0,167.0
OFF-AR-10003338,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,744.0,558.0
OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,3098.0,2262.0
OFF-AR-10003394,Newell 332,Office Supplies,Art,294.0,215.0
OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",Office Supplies,Art,585.0,415.0
OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art,176.0,92.0
OFF-AR-10003477,4009 Highlighters,Office Supplies,Art,134.0,88.0
OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,814.0,488.0
OFF-AR-10003481,Newell 348,Office Supplies,Art,328.0,233.0
OFF-AR-10003504,Newell 347,Office Supplies,Art,428.0,304.0
OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,Art,398.0,267.0
OFF-AR-10003560,Zebra Zazzle Fluorescent Highlighters,Office Supplies,Art,608.0,401.0
OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Office Supplies,Art,2815.0,2027.0
OFF-AR-10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,584.0,310.0
OFF-AR-10003631,Staples in misc. colors,Office Supplies,Art,484.0,324.0
OFF-AR-10003651,Newell 350,Office Supplies,Art,328.0,233.0
OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art,3458.0,2455.0
OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Art,338.0,213.0
OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art,1698.0,1206.0
OFF-AR-10003732,Newell 333,Office Supplies,Art,278.0,206.0
OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,1155.0,624.0
OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,182.0,100.0
OFF-AR-10003770,Newell 340,Office Supplies,Art,288.0,204.0
OFF-AR-10003772,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,875.0,612.0
OFF-AR-10003811,Newell 327,Office Supplies,Art,221.0,161.0
OFF-AR-10003829,Newell 35,Office Supplies,Art,328.0,233.0
OFF-AR-10003856,Newell 344,Office Supplies,Art,278.0,206.0
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,326.0,183.0
OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,598.0,383.0
OFF-AR-10003903,Sanford 52201 APSCO Electric Pencil Sharpener,Office Supplies,Art,4097.0,3032.0
OFF-AR-10003958,Newell 337,Office Supplies,Art,328.0,233.0
OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,385.0,227.0
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,3499.0,2589.0
OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Office Supplies,Art,3597.0,2698.0
OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,252.0,149.0
OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Office Supplies,Art,1798.0,1277.0
OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art,1048.0,786.0
OFF-AR-10004078,Newell 312,Office Supplies,Art,584.0,409.0
OFF-AR-10004165,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",Office Supplies,Art,227.0,128.0
OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,2598.0,1871.0
OFF-AR-10004269,Newell 31,Office Supplies,Art,413.0,297.0
OFF-AR-10004272,Newell 308,Office Supplies,Art,168.0,126.0
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art,1199.0,875.0
OFF-AR-10004441,BIC Brite Liner Highlighters,Office Supplies,Art,413.0,240.0
OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,1464.0,1039.0
OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art,428.0,295.0
OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Office Supplies,Art,164.0,90.0
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,1982.0,1388.0
OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,2299.0,1655.0
OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,2014.0,1471.0
OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,463.0,310.0
OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,2138.0,1582.0
OFF-AR-10004707,Staples in misc. colors,Office Supplies,Art,248.0,161.0
OFF-AR-10004752,Blackstonian Pencils,Office Supplies,Art,267.0,192.0
OFF-AR-10004757,Crayola Colored Pencils,Office Supplies,Art,328.0,220.0
OFF-AR-10004790,Staples in misc. colors,Office Supplies,Art,1197.0,898.0
OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art,516.0,366.0
OFF-AR-10004930,Turquoise Lead Holder with Pocket Clip,Office Supplies,Art,670.0,449.0
OFF-AR-10004956,Newell 33,Office Supplies,Art,558.0,396.0
OFF-AR-10004974,Newell 342,Office Supplies,Art,328.0,233.0
OFF-AR-10004999,Newell 315,Office Supplies,Art,598.0,449.0
OFF-BI-10000014,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,1091.0,578.0
OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,Binders,534.0,288.0
OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,730.0,387.0
OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Office Supplies,Binders,1501.0,811.0
OFF-BI-10000088,GBC Imprintable Covers,Office Supplies,Binders,1098.0,560.0
OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,598.0,311.0
OFF-BI-10000138,Acco Translucent Poly Ring Binders,Office Supplies,Binders,468.0,243.0
OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders,312.0,159.0
OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,Binders,580.0,302.0
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,246.0,123.0
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,1297.0,648.0
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,1445.0,766.0
OFF-BI-10000285,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,784.0,392.0
OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,647.0,324.0
OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,1522.0,776.0
OFF-BI-10000315,Poly Designer Cover & Back,Office Supplies,Binders,1898.0,986.0
OFF-BI-10000320,GBC Plastic Binding Combs,Office Supplies,Binders,738.0,376.0
OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,491.0,260.0
OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,860.0,455.0
OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,1603.0,834.0
OFF-BI-10000494,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,522.0,287.0
OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,76098.0,38049.0
OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders,288.0,147.0
OFF-BI-10000591,Avery Binder Labels,Office Supplies,Binders,389.0,202.0
OFF-BI-10000605,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Office Supplies,Binders,381.0,202.0
OFF-BI-10000632,Satellite Sectional Post Binders,Office Supplies,Binders,4341.0,2344.0
OFF-BI-10000666,Surelock Post Binders,Office Supplies,Binders,3056.0,1528.0
OFF-BI-10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,424.0,212.0
OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,802.0,425.0
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,12098.0,6049.0
OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,538.0,280.0
OFF-BI-10000829,Avery Non-Stick Binders,Office Supplies,Binders,449.0,242.0
OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders,264.0,143.0
OFF-BI-10000848,Angle-D Ring Binders,Office Supplies,Binders,547.0,295.0
OFF-BI-10000948,"GBC Laser Imprintable Binding System Covers, Desert Sand",Office Supplies,Binders,1427.0,756.0
OFF-BI-10000962,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Binders,1627.0,830.0
OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,3040.0,1642.0
OFF-BI-10001031,Pressboard Data Binders by Wilson Jones,Office Supplies,Binders,534.0,283.0
OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,914.0,457.0
OFF-BI-10001071,GBC ProClick Punch Binding System,Office Supplies,Binders,6398.0,3263.0
OFF-BI-10001072,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,1516.0,819.0
OFF-BI-10001078,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",Office Supplies,Binders,538.0,274.0
OFF-BI-10001097,Avery Hole Reinforcements,Office Supplies,Binders,623.0,318.0
OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,2138.0,1090.0
OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,1448.0,767.0
OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders,528.0,275.0
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,188999.0,96389.0
OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Office Supplies,Binders,538.0,274.0
OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,3454.0,1727.0
OFF-BI-10001191,Canvas Sectional Post Binders,Office Supplies,Binders,2546.0,1298.0
OFF-BI-10001196,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,2238.0,1186.0
OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,Office Supplies,Binders,638.0,345.0
OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Office Supplies,Binders,617.0,321.0
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders,1170.0,644.0
OFF-BI-10001308,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,628.0,345.0
OFF-BI-10001359,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,89699.0,47540.0
OFF-BI-10001460,Plastic Binding Combs,Office Supplies,Binders,1515.0,802.0
OFF-BI-10001510,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,2292.0,1261.0
OFF-BI-10001524,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,2098.0,1091.0
OFF-BI-10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,381.0,210.0
OFF-BI-10001543,GBC VeloBinder Manual Binding System,Office Supplies,Binders,3599.0,1871.0
OFF-BI-10001553,SpineVue Locking Slant-D Ring Binders by Cardinal,Office Supplies,Binders,914.0,475.0
OFF-BI-10001575,GBC Linen Binding Covers,Office Supplies,Binders,3098.0,1611.0
OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Binders,4098.0,2131.0
OFF-BI-10001617,GBC Wire Binding Combs,Office Supplies,Binders,1034.0,548.0
OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,1043.0,574.0
OFF-BI-10001634,Wilson Jones Active Use Binders,Office Supplies,Binders,728.0,371.0
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,843.0,455.0
OFF-BI-10001658,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,2492.0,1346.0
OFF-BI-10001670,Vinyl Sectional Post Binders,Office Supplies,Binders,3770.0,1885.0
OFF-BI-10001679,GBC Instant Index System for Binding Systems,Office Supplies,Binders,888.0,444.0
OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,6398.0,3390.0
OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,Binders,2138.0,1112.0
OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,Office Supplies,Binders,492.0,256.0
OFF-BI-10001758,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Office Supplies,Binders,534.0,283.0
OFF-BI-10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,381.0,194.0
OFF-BI-10001765,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,3464.0,1801.0
OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,654.0,334.0
OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,Binders,358.0,186.0
OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",Office Supplies,Binders,599.0,317.0
OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders,594.0,315.0
OFF-BI-10001982,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,544.0,277.0
OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,2098.0,1091.0
OFF-BI-10002003,Ibico Presentation Index for Binding Systems,Office Supplies,Binders,398.0,211.0
OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,180.0,94.0
OFF-BI-10005010,Ibico Recycled Linen-Style Covers,Office Supplies,Binders,3906.0,2030.0
OFF-BI-10002026,Avery Arch Ring Binders,Office Supplies,Binders,5810.0,3079.0
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders,488.0,264.0
OFF-BI-10002071,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,581.0,314.0
OFF-BI-10002072,Cardinal Slant-D Ring Binders,Office Supplies,Binders,869.0,434.0
OFF-BI-10002082,GBC Twin Loop Wire Binding Elements,Office Supplies,Binders,3328.0,1664.0
OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,869.0,469.0
OFF-BI-10002133,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Office Supplies,Binders,4280.0,2183.0
OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders,381.0,198.0
OFF-BI-10002194,Cardinal Hold-It CD Pocket,Office Supplies,Binders,798.0,423.0
OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,710.0,383.0
OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Office Supplies,Binders,2064.0,1073.0
OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,Office Supplies,Binders,558.0,290.0
OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders,1544.0,772.0
OFF-BI-10002393,Binder Posts,Office Supplies,Binders,574.0,310.0
OFF-BI-10002412,Wilson Jones Snap Scratch Pad Binder Tool for Ring Binders,Office Supplies,Binders,580.0,319.0
OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders,1253.0,664.0
OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,3044.0,1583.0
OFF-BI-10002432,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,505.0,268.0
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders,1528.0,779.0
OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,1869.0,991.0
OFF-BI-10002557,Presstex Flexible Ring Binders,Office Supplies,Binders,455.0,227.0
OFF-BI-10002571,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,998.0,529.0
OFF-BI-10002609,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders,298.0,161.0
OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,1428.0,771.0
OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,3431.0,1818.0
OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,323.0,165.0
OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,Binders,4098.0,2090.0
OFF-BI-10002799,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,518.0,280.0
OFF-BI-10002813,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,198.0,109.0
OFF-BI-10002824,Recycled Easel Ring Binders,Office Supplies,Binders,1492.0,821.0
OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,Binders,553.0,299.0
OFF-BI-10002852,Ibico Standard Transparent Covers,Office Supplies,Binders,1648.0,840.0
OFF-BI-10002854,"Performers Binder/Pad Holder, Black",Office Supplies,Binders,2803.0,1402.0
OFF-BI-10002867,GBC Recycled Regency Composition Covers,Office Supplies,Binders,5978.0,3228.0
OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,367.0,187.0
OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Office Supplies,Binders,4194.0,2097.0
OFF-BI-10002949,Prestige Round Ring Binders,Office Supplies,Binders,608.0,322.0
OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,457.0,238.0
OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,413.0,219.0
OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,681.0,354.0
OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,3878.0,2094.0
OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,22398.0,11871.0
OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Office Supplies,Binders,352.0,187.0
OFF-BI-10003166,GBC Plasticlear Binding Covers,Office Supplies,Binders,1148.0,597.0
OFF-BI-10003196,Accohide Poly Flexible Ring Binders,Office Supplies,Binders,374.0,187.0
OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,398.0,211.0
OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders,873.0,463.0
OFF-BI-10003305,Avery Hanging File Binders,Office Supplies,Binders,598.0,323.0
